USER_ID,USER_LOAN_RANK,CREDIT_SCORE
3237332,4,0.8516
3237341,5,0.9141
3237348,2,0.8287
3237366,2,0.8351
3237421,3,0.8575
3237455,3,0.8293
3237470,2,0.8285
3237501,1,0.6076
3237555,1,0.7259
3237571,2,0.8448
3237607,1,0.578
3237649,1,0.7365
3237650,3,0.8979
3237661,1,0.5442
3237683,2,0.8173
3237747,1,0.6328
3237748,1,0.5904
3237751,1,0.6172
3237757,4,0.8706
3237785,1,0.5705
3237830,1,0.674
3237877,2,0.872
3237937,1,0.763
3237976,5,0.9165
3238051,5,0.8984
3238100,1,0.6148
3238139,2,0.7872
3238157,4,0.8854
3238164,5,0.8765
3238167,2,0.8091
3238189,1,0.6139
3238236,4,0.865
3238241,2,0.8266
3238246,1,0.5383
3238250,4,0.8496
3238309,1,0.6542
3238314,4,0.8662
3238340,1,0.7879
3238357,2,0.8298
3238389,1,0.5918
3238456,1,0.6028
3238494,5,0.8571
3238547,4,0.8071
3238600,3,0.8069
3238605,1,0.8191
3238609,2,0.8061
3238633,2,0.7725
3238679,6,0.8502
3238693,2,0.8222
3238700,4,0.8543
3238830,4,0.8642
3238873,3,0.8529
3238882,1,0.6387
3239024,1,0.5761
3239078,2,0.8216
3239117,4,0.8888
3239128,1,0.5785
3239141,1,0.5377
3239147,5,0.8764
3239290,3,0.8341
3239293,2,0.7918
3239321,4,0.8448
3239460,2,0.8162
3239461,1,0.5755
3239463,4,0.8408
3239467,4,0.8883
3239478,2,0.8632
3239524,2,0.8182
3239530,1,0.7358
3239542,3,0.8467
3239667,1,0.5292
3239717,3,0.8664
3239760,2,0.8873
3239780,1,0.5904
3239834,1,0.5364
3239859,3,0.8526
3239895,1,0.5739
3239896,2,0.8323
3240002,3,0.8771
3240023,1,0.5999
3240123,1,0.4953
3240140,3,0.856
3240161,1,0.5867
3240167,3,0.8312
3240171,2,0.9329
3240194,2,0.766
3240198,3,0.8604
3240207,6,0.8844
3240216,2,0.8494
3240278,1,0.546
3240285,9,0.8707
3240291,3,0.9058
3240315,4,0.8063
3240438,2,0.8063
3240511,3,0.8515
3240518,4,0.8695
3240551,1,0.7857
3240580,1,0.6588
3240723,1,0.5481
3240755,3,0.8696
3240760,2,0.8857
3240816,1,0.5427
3240818,3,0.9308
3240891,3,0.8519
3240910,3,0.8599
3240973,1,0.6587
3241020,2,0.87
3241024,5,0.8363
3241063,1,0.5527
3241170,3,0.8216
3241202,11,0.8832
3241261,1,0.677
3241329,1,0.5888
3241454,1,0.5169
3241560,4,0.8227
3241620,6,0.8154
3241627,1,0.6977
3241637,2,0.8487
3241736,2,0.8299
3241747,1,0.6336
3241758,2,0.781
3241768,4,0.8554
3241789,3,0.8466
3241865,5,0.847
3241951,2,0.8251
3241976,1,0.4901
3242006,1,0.5392
3242035,1,0.6095
3242302,2,0.8355
3242311,2,0.8073
3242334,1,0.5993
3242361,1,0.6366
3242363,1,0.7173
3242409,5,0.8677
3242411,2,0.8567
3242464,2,0.8766
3242486,5,0.8919
3242524,2,0.8345
3242528,1,0.611
3242534,1,0.5809
3242553,2,0.8307
3242584,2,0.8694
3242587,2,0.8135
3242619,3,0.8234
3242646,1,0.6192
3242656,2,0.829
3242766,4,0.8888
3242841,4,0.8172
3242846,1,0.5867
3242850,1,0.6522
3242858,2,0.8467
3242870,1,0.4983
3243051,1,0.5128
3243177,1,0.6278
3243207,2,0.918
3243222,1,0.5736
3243234,4,0.8807
3243255,2,0.8496
3243299,5,0.8618
3243314,3,0.7929
3243344,1,0.6928
3243370,1,0.6334
3243417,3,0.8417
3243507,1,0.6109
3243528,2,0.8262
3243566,1,0.6403
3243586,1,0.5959
3243617,1,0.5921
3243633,6,0.8432
3243654,3,0.8681
3243668,1,0.5518
3243681,3,0.8909
3243763,1,0.4965
3243789,4,0.8773
3243797,2,0.7926
3243802,1,0.633
3243830,1,0.6091
3243832,1,0.55
3243833,2,0.8464
3243858,1,0.7518
3243925,1,0.6895
3244035,1,0.6445
3244126,3,0.8753
3244129,1,0.6134
3244141,3,0.8698
3244162,3,0.8771
3244191,9,0.92
3244285,6,0.8575
3244336,1,0.5899
3244409,2,0.8115
3244450,1,0.5673
3244452,1,0.606
3244474,1,0.6838
3244490,8,0.8761
3244553,1,0.6291
3244589,8,0.8475
3244633,3,0.8917
3244644,1,0.5813
3244667,1,0.6243
3244674,3,0.8523
3244684,1,0.6614
3244711,2,0.8775
3244712,2,0.9075
3244764,2,0.7328
3244832,3,0.9037
3244876,6,0.8904
3244908,3,0.8785
3244986,1,0.7544
3244987,1,0.6979
3245007,4,0.8648
3245039,2,0.802
3245070,1,0.6877
3245151,2,0.8227
3245156,1,0.5889
3245208,1,0.7012
3245213,8,0.8642
3245252,1,0.6103
3245259,5,0.8656
3245272,2,0.7785
3245287,2,0.7665
3245288,2,0.7912
3245295,2,0.7947
3245356,2,0.821
3245398,1,0.6527
3245520,2,0.7407
3245561,2,0.8136
3245591,2,0.8811
3245621,3,0.8467
3245650,3,0.8249
3245654,1,0.5345
3245675,2,0.8323
3245693,2,0.7675
3245710,2,0.8395
3245724,3,0.8789
3245735,6,0.8094
3245752,1,0.537
3245789,2,0.7923
3245857,1,0.5221
3245871,2,0.8311
3245880,2,0.8463
3245889,3,0.8687
3245892,2,0.869
3245893,2,0.8953
3245910,1,0.6107
3245926,1,0.5852
3245930,1,0.6181
3245935,2,0.9374
3245972,2,0.8173
3246003,1,0.6397
3246115,3,0.8733
3246123,1,0.5816
3246187,6,0.8728
3246340,1,0.6147
3246358,5,0.8711
3246388,2,0.8565
3246475,3,0.8702
3246529,2,0.9328
3246563,2,0.8287
3246570,3,0.8541
3246584,9,0.8715
3246607,2,0.8571
3246638,4,0.872
3246662,1,0.6747
3246716,1,0.7132
3246730,2,0.7888
3246740,1,0.5118
3246744,2,0.8207
3246867,7,0.8804
3246876,1,0.608
3246879,1,0.5567
3246955,1,0.5302
3246958,2,0.8093
3247017,1,0.5427
3247049,2,0.8153
3247069,1,0.6124
3247102,1,0.6122
3247134,5,0.911
3247149,3,0.7964
3247157,1,0.5317
3247179,1,0.638
3247206,3,0.9007
3247252,3,0.8446
3247258,2,0.8085
3247286,1,0.5889
3247288,5,0.8601
3247319,3,0.9156
3247330,1,0.6962
3247410,1,0.7066
3247486,1,0.5852
3247496,2,0.8202
3247545,1,0.6633
3247568,3,0.8267
3247640,2,0.7454
3247643,1,0.6894
3247722,4,0.9334
3247755,1,0.5769
3247770,2,0.8437
3247831,1,0.6487
3247837,6,0.896
3247845,2,0.8381
3247870,3,0.9089
3247950,3,0.8795
3248043,1,0.5397
3248069,7,0.8348
3248146,3,0.9061
3248202,3,0.8961
3248239,6,0.8199
3248264,1,0.5484
3248371,1,0.5852
3248492,1,0.579
3248497,2,0.8351
3248527,1,0.5346
3248581,2,0.7095
3248619,1,0.5948
3248641,1,0.6522
3248662,4,0.862
3248680,2,0.8653
3248710,2,0.8957
3248721,3,0.8836
3248726,1,0.5494
3248778,2,0.7917
3248785,2,0.8508
3248794,1,0.5314
3248836,2,0.7821
3248876,2,0.7914
3248921,1,0.5526
3248924,4,0.863
3248991,3,0.8174
3249014,2,0.8701
3249036,1,0.503
3249042,1,0.6774
3249084,3,0.875
3249130,3,0.8789
3249210,2,0.8692
3249258,2,0.9275
3249266,2,0.7587
3249310,1,0.6596
3249318,4,0.8148
3249332,1,0.7081
3249431,1,0.6762
3249446,1,0.6486
3249460,1,0.8087
3249512,1,0.571
3249554,3,0.8164
3249664,4,0.9124
3249681,2,0.7796
3249685,3,0.8687
3249848,3,0.8284
3249865,6,0.856
3249869,2,0.8638
3249972,1,0.6892
3249973,5,0.8325
3249996,2,0.8657
3250046,1,0.4883
3250167,2,0.8837
3250190,2,0.8381
3250268,3,0.8756
3250305,5,0.8701
3250332,3,0.8717
3250345,3,0.8351
3250370,1,0.7593
3250386,2,0.8221
3250398,1,0.6004
3250407,5,0.866
3250409,2,0.9126
3250420,3,0.8519
3250439,2,0.8887
3250519,1,0.8127
3250532,1,0.5484
3250543,2,0.8536
3250610,3,0.8822
3250637,5,0.841
3250698,1,0.6348
3250713,5,0.8723
3250717,5,0.885
3250721,1,0.585
3250752,1,0.5874
3250762,2,0.8508
3250768,3,0.8063
3250809,1,0.5253
3250829,2,0.8237
3250847,2,0.913
3250891,1,0.5022
3250900,6,0.8482
3250929,1,0.5783
3250988,1,0.5196
3251051,1,0.5752
3251077,1,0.6004
3251090,1,0.5684
3251118,1,0.6795
3251164,2,0.837
3251212,7,0.8915
3251252,1,0.5769
3251263,1,0.6141
3251286,4,0.8356
3251296,1,0.5987
3251297,3,0.9254
3251318,1,0.5541
3251355,1,0.6709
3251407,1,0.5819
3251417,8,0.8742
3251549,1,0.5394
3251552,1,0.6406
3251554,3,0.8723
3251574,2,0.8362
3251592,6,0.8374
3251596,1,0.6332
3251599,1,0.5782
3251634,1,0.7513
3251667,1,0.4855
3251735,5,0.8543
3251782,2,0.7874
3251992,1,0.5041
3252000,4,0.8288
3252014,4,0.8635
3252049,3,0.802
3252143,1,0.5341
3252169,2,0.801
3252186,1,0.5364
3252189,4,0.8868
3252223,4,0.8573
3252230,2,0.7929
3252365,1,0.6175
3252401,1,0.6934
3252430,1,0.5685
3252454,1,0.6422
3252466,4,0.8835
3252510,2,0.7826
3252533,2,0.7203
3252548,3,0.8584
3252568,4,0.8394
3252592,7,0.8459
3252595,4,0.8727
3252608,4,0.8646
3252627,4,0.919
3252640,3,0.8645
3252652,5,0.8907
3252704,1,0.5062
3252706,1,0.6735
3252715,1,0.5698
3252764,3,0.8613
3252792,3,0.8468
3252861,3,0.8385
3252882,2,0.8589
3252924,3,0.8578
3252964,7,0.842
3252972,5,0.8779
3253039,2,0.7906
3253111,3,0.7964
3253323,7,0.8559
3253346,4,0.8195
3253450,7,0.8774
3253478,1,0.6372
3253523,2,0.7964
3253587,3,0.7975
3253715,3,0.8601
3253817,2,0.8299
3253855,2,0.8406
3253914,3,0.8951
3253923,2,0.8391
3254034,1,0.7071
3254046,1,0.5288
3254081,1,0.611
3254090,1,0.6588
3254098,5,0.8642
3254132,1,0.6844
3254182,6,0.8879
3254190,1,0.5994
3254197,2,0.9304
3254275,2,0.8984
3254319,1,0.5117
3254333,3,0.8712
3254334,1,0.5524
3254353,2,0.771
3254367,2,0.7869
3254392,7,0.8759
3254423,1,0.5624
3254450,1,0.5282
3254500,2,0.83
3254525,6,0.8782
3254561,4,0.8809
3254563,4,0.8271
3254593,1,0.5308
3254595,3,0.9116
3254607,1,0.5913
3254610,1,0.6545
3254621,3,0.8635
3254638,1,0.542
3254661,2,0.8849
3254690,3,0.8958
3254711,3,0.9044
3254773,1,0.7249
3254789,3,0.8851
3254795,3,0.8154
3254892,1,0.5449
3254915,3,0.8138
3254974,2,0.8224
3254993,2,0.7567
3255031,2,0.8868
3255054,3,0.9111
3255074,1,0.5824
3255146,2,0.8473
3255175,1,0.652
3255223,5,0.906
3255240,8,0.8884
3255250,1,0.5891
3255296,2,0.8747
3255337,4,0.8867
3255410,1,0.6441
3255441,3,0.8646
3255465,5,0.8575
3255513,1,0.5467
3255648,1,0.6896
3255711,3,0.7958
3255726,3,0.8446
3255732,2,0.8231
3255748,1,0.6939
3255754,2,0.827
3255783,3,0.8466
3255890,3,0.8677
3255903,6,0.8735
3255914,1,0.5709
3255962,3,0.787
3255968,1,0.4905
3256027,1,0.5673
3256058,1,0.5152
3256125,1,0.6321
3256165,1,0.5658
3256205,1,0.6724
3256226,3,0.9107
3256349,1,0.6817
3256411,4,0.8263
3256439,2,0.8296
3256453,2,0.8162
3256522,2,0.8005
3256562,1,0.6131
3256567,1,0.6434
3256585,7,0.8415
3256595,1,0.665
3256600,2,0.8545
3256609,1,0.5476
3256685,4,0.8805
3256702,5,0.8671
3256729,1,0.5817
3256767,1,0.5011
3256782,2,0.7793
3256841,2,0.714
3256849,1,0.5987
3256865,3,0.8466
3256883,1,0.5916
3256919,3,0.8541
3256921,2,0.7538
3256936,2,0.8397
3256958,1,0.5278
3257009,1,0.5889
3257016,3,0.9362
3257125,2,0.8565
3257145,3,0.8642
3257195,2,0.896
3257213,2,0.8794
3257223,4,0.8567
3257274,2,0.8957
3257277,1,0.5582
3257310,1,0.5311
3257315,2,0.7986
3257326,3,0.852
3257331,1,0.6205
3257338,3,0.8656
3257352,1,0.6725
3257372,1,0.4966
3257404,6,0.882
3257420,4,0.8672
3257423,1,0.579
3257436,3,0.9497
3257443,1,0.5462
3257463,5,0.8742
3257589,1,0.5659
3257601,2,0.8118
3257640,3,0.8298
3257699,2,0.8538
3257721,3,0.8421
3257738,3,0.8692
3257771,1,0.5534
3257783,1,0.734
3257811,3,0.8151
3257841,1,0.5251
3257849,8,0.8789
3257933,2,0.7953
3257938,3,0.8919
3257942,1,0.517
3257975,2,0.8506
3257985,4,0.8283
3257995,2,0.7588
3258052,1,0.6633
3258057,6,0.879
3258065,3,0.8637
3258091,1,0.6242
3258111,4,0.9531
3258123,1,0.668
3258171,7,0.8802
3258179,4,0.8397
3258181,1,0.5162
3258224,3,0.8303
3258232,2,0.7909
3258288,4,0.8756
3258325,3,0.86
3258327,3,0.8641
3258381,1,0.8018
3258385,3,0.8649
3258398,1,0.4932
3258426,1,0.7243
3258445,2,0.8726
3258565,2,0.8693
3258622,2,0.8828
3258670,2,0.836
3258707,4,0.8327
3258736,4,0.8028
3258746,5,0.8469
3258752,2,0.8215
3258792,2,0.8439
3258952,2,0.8268
3258984,2,0.8059
3259060,1,0.5799
3259066,2,0.8804
3259090,3,0.831
3259135,1,0.6218
3259137,1,0.5962
3259175,2,0.8202
3259212,2,0.8405
3259261,4,0.8678
3259329,1,0.7941
3259361,1,0.5341
3259370,2,0.8218
3259376,3,0.812
3259399,3,0.8966
3259406,1,0.614
3259442,3,0.9338
3259464,2,0.8
3259500,2,0.8191
3259508,1,0.4933
3259602,3,0.8709
3259690,3,0.89
3259699,1,0.615
3259726,1,0.632
3259849,6,0.8473
3259870,3,0.8383
3259891,2,0.8456
3259999,1,0.7327
3260067,1,0.5153
3260103,2,0.8025
3260158,8,0.8171
3260172,3,0.8911
3260183,1,0.6205
3260214,3,0.8573
3260266,2,0.8382
3260303,3,0.8833
3260348,4,0.8723
3260386,3,0.852
3260423,3,0.7984
3260511,5,0.8802
3260517,2,0.8326
3260523,4,0.8232
3260559,1,0.66
3260687,3,0.8968
3260789,2,0.8758
3260850,2,0.788
3260851,1,0.692
3260862,2,0.8321
3260875,1,0.7442
3260914,1,0.6856
3260915,5,0.8636
3260931,5,0.841
3260953,3,0.7969
3261016,4,0.8664
3261066,3,0.7995
3261074,1,0.6518
3261075,4,0.8734
3261099,6,0.8889
3261115,1,0.497
3261160,2,0.8001
3261233,3,0.8177
3261293,3,0.8619
3261326,2,0.8382
3261404,2,0.8513
3261438,4,0.807
3261446,2,0.7689
3261478,2,0.7997
3261504,4,0.8599
3261680,1,0.651
3261711,4,0.8515
3261718,3,0.8627
3261737,1,0.5094
3261776,1,0.5972
3261796,2,0.8789
3261854,2,0.8377
3261879,2,0.7849
3261892,2,0.8097
3261992,4,0.8788
3261999,2,0.7572
3262085,2,0.8151
3262103,2,0.8189
3262220,2,0.8177
3262227,4,0.8362
3262274,3,0.8101
3262285,3,0.8441
3262360,2,0.709
3262375,5,0.8175
3262379,1,0.5885
3262445,1,0.505
3262476,4,0.8364
3262484,1,0.5604
3262485,1,0.5918
3262497,2,0.8924
3262501,3,0.8865
3262502,5,0.8194
3262585,2,0.8224
3262592,2,0.7681
3262607,3,0.8678
3262659,4,0.8724
3262682,2,0.8288
3262702,3,0.8512
3262730,1,0.7058
3262748,2,0.8387
3262764,5,0.8718
3262794,1,0.5444
3262801,6,0.9163
3262841,2,0.807
3262856,1,0.7243
3262964,1,0.6385
3262973,3,0.8824
3263119,2,0.7903
3263171,1,0.5396
3263198,2,0.8266
3263200,3,0.8369
3263229,3,0.8109
3263269,3,0.8432
3263271,3,0.7975
3263321,3,0.8754
3263358,2,0.8186
3263515,1,0.6008
3263583,3,0.8478
3263610,1,0.5332
3263682,5,0.8619
3263688,3,0.8053
3263733,2,0.8701
3263739,3,0.8598
3263780,2,0.7878
3263852,4,0.89
3263935,4,0.9329
3263951,2,0.7434
3263954,1,0.5435
3263999,1,0.5113
3264116,6,0.8544
3264167,2,0.8545
3264197,1,0.6882
3264209,1,0.6725
3264345,2,0.8773
3264397,1,0.5118
3264472,1,0.6025
3264552,1,0.5574
3264589,2,0.8395
3264671,1,0.5049
3264860,1,0.5652
3264861,1,0.5621
3264889,1,0.6105
3265159,3,0.8536
3265203,1,0.6447
3265238,6,0.8579
3265280,1,0.5222
3265315,1,0.5085
3265362,6,0.8429
3265368,1,0.6095
3265369,1,0.5428
3265424,3,0.8943
3265502,2,0.8307
3265518,1,0.5391
3265539,6,0.8836
3265568,1,0.6698
3265592,2,0.8347
3265623,1,0.5313
3265625,3,0.8825
3265710,2,0.8324
3265719,1,0.6578
3265725,1,0.6419
3265728,1,0.6253
3265730,4,0.8799
3265746,4,0.8772
3265820,1,0.5495
3265843,1,0.6019
3265915,2,0.9008
3265965,1,0.5657
3265973,9,0.8703
3265976,1,0.5819
3266044,7,0.8636
3266052,1,0.539
3266199,2,0.8793
3266213,2,0.7624
3266259,2,0.7724
3266399,2,0.901
3266426,1,0.6663
3266427,1,0.5627
3266539,2,0.7943
3266558,3,0.8805
3266597,3,0.8561
3266613,2,0.7839
3266932,4,0.8317
3266963,3,0.8386
3267004,1,0.5033
3267052,1,0.5667
3267068,2,0.867
3267080,6,0.8339
3267087,1,0.6197
3267091,3,0.8373
3267177,3,0.8277
3267224,1,0.6701
3267294,2,0.769
3267313,1,0.7911
3267397,3,0.8366
3267479,1,0.6909
3267481,3,0.8565
3267486,3,0.8177
3267533,1,0.6504
3267536,3,0.8874
3267543,1,0.6805
3267569,1,0.6236
3267589,3,0.8698
3267596,4,0.8693
3267636,1,0.629
3267735,2,0.8363
3267742,1,0.5553
3267753,1,0.5535
3267755,8,0.8905
3267758,2,0.8049
3267792,4,0.8198
3267870,5,0.8654
3267874,4,0.8131
3267926,1,0.5307
3267991,4,0.839
3268038,1,0.7971
3268040,1,0.6426
3268060,2,0.7838
3268141,1,0.5101
3268151,3,0.8596
3268270,6,0.8355
3268272,2,0.9353
3268291,4,0.8888
3268374,3,0.8709
3268484,3,0.8814
3268492,3,0.8926
3268601,3,0.8242
3268610,1,0.62
3268631,2,0.8928
3268677,1,0.58
3268685,1,0.7712
3268692,3,0.8968
3268738,3,0.8473
3268760,1,0.5001
3268804,4,0.8396
3268947,1,0.576
3269029,1,0.5951
3269052,1,0.6367
3269090,1,0.5882
3269102,2,0.8574
3269104,4,0.8813
3269112,1,0.5829
3269130,3,0.864
3269168,2,0.8551
3269213,1,0.5583
3269270,3,0.8398
3269314,4,0.8446
3269404,2,0.7647
3269411,3,0.8927
3269458,1,0.5486
3269467,8,0.9002
3269495,1,0.7185
3269512,2,0.8595
3269523,2,0.7991
3269538,4,0.8509
3269544,2,0.9008
3269568,2,0.8338
3269571,7,0.8905
3269586,2,0.8033
3269591,2,0.8496
3269652,2,0.829
3269686,1,0.5618
3269733,1,0.5353
3269739,1,0.5544
3269741,2,0.7693
3269746,3,0.8958
3269759,1,0.6539
3269769,2,0.841
3269801,1,0.6857
3269873,1,0.7328
3269877,2,0.8594
3270056,3,0.7512
3270119,4,0.8559
3270141,2,0.9168
3270148,2,0.7984
3270216,2,0.8707
3270224,3,0.8756
3270301,1,0.6727
3270308,3,0.8317
3270324,1,0.6485
3270355,2,0.8608
3270371,1,0.5129
3270422,1,0.6626
3270434,1,0.5541
3270522,1,0.594
3270528,3,0.8182
3270556,3,0.8441
3270559,2,0.8397
3270610,4,0.8504
3270640,3,0.8432
3270643,2,0.8698
3270665,2,0.8417
3270727,1,0.6769
3270830,1,0.662
3270850,1,0.6209
3270868,3,0.8906
3270952,1,0.624
3271021,1,0.569
3271022,7,0.8011
3271054,1,0.5614
3271136,4,0.8752
3271169,1,0.5343
3271244,4,0.8623
3271277,3,0.7802
3271329,4,0.8208
3271349,1,0.6799
3271350,1,0.6404
3271384,1,0.713
3271494,2,0.9392
3271517,3,0.9343
3271518,2,0.8076
3271527,1,0.5605
3271561,2,0.7806
3271587,1,0.662
3271673,1,0.7219
3271714,3,0.8388
3271924,4,0.8461
3272002,8,0.8789
3272007,5,0.9169
3272009,1,0.5999
3272056,1,0.5278
3272068,4,0.8178
3272075,3,0.8797
3272088,4,0.8639
3272143,3,0.8226
3272170,2,0.8384
3272202,1,0.5467
3272246,1,0.679
3272251,3,0.8776
3272297,9,0.8574
3272319,1,0.7725
3272357,1,0.6587
3272372,2,0.8896
3272374,7,0.8371
3272393,2,0.8472
3272422,1,0.5839
3272472,3,0.8751
3272502,2,0.8238
3272506,7,0.843
3272523,2,0.8126
3272614,3,0.8822
3272620,1,0.6618
3272709,1,0.4936
3272717,4,0.8442
3272911,1,0.6065
3272921,2,0.8198
3272925,1,0.5931
3272966,1,0.5462
3273022,1,0.615
3273042,1,0.5531
3273188,1,0.5774
3273199,3,0.8752
3273207,2,0.894
3273230,2,0.782
3273236,3,0.8868
3273315,2,0.7811
3273344,3,0.814
3273381,3,0.8388
3273453,2,0.8029
3273533,2,0.8602
3273544,1,0.6909
3273548,4,0.8665
3273587,2,0.791
3273607,2,0.854
3273610,1,0.4958
3273798,2,0.7943
3273845,2,0.8572
3273953,1,0.542
3273999,3,0.8649
3274044,1,0.5999
3274045,2,0.8054
3274074,3,0.93
3274143,3,0.8917
3274237,1,0.6022
3274263,8,0.8464
3274355,2,0.7592
3274477,1,0.6362
3274508,1,0.5668
3274511,1,0.522
3274514,2,0.9207
3274515,2,0.888
3274557,1,0.7255
3274558,1,0.5801
3274696,2,0.8561
3274733,2,0.8694
3274739,2,0.8509
3274744,1,0.7197
3274754,2,0.8345
3274765,1,0.6946
3274860,5,0.855
3274892,2,0.8559
3274893,3,0.8538
3274954,2,0.7553
3275021,2,0.8485
3275069,1,0.6233
3275157,1,0.6314
3275197,1,0.591
3275228,1,0.5288
3275314,2,0.8359
3275346,1,0.5984
3275360,4,0.873
3275401,1,0.5477
3275477,1,0.5351
3275524,1,0.6746
3275572,9,0.8261
3275582,1,0.5738
3275676,1,0.5958
3275687,5,0.8774
3275703,1,0.6034
3275775,2,0.7843
3275794,1,0.6211
3276016,2,0.809
3276046,4,0.8672
3276058,3,0.8785
3276079,2,0.8312
3276186,1,0.6222
3276212,3,0.8605
3276256,1,0.5481
3276261,2,0.8007
3276322,1,0.6061
3276336,1,0.6846
3276436,1,0.5999
3276437,1,0.6233
3276579,2,0.8401
3276590,4,0.8548
3276598,1,0.5318
3276620,2,0.8621
3276805,1,0.63
3276874,2,0.7801
3276901,3,0.8349
3276904,1,0.6492
3276916,4,0.8345
3276938,2,0.7696
3276947,2,0.8312
3277047,1,0.6907
3277154,2,0.8244
3277181,1,0.6366
3277212,3,0.8839
3277270,1,0.563
3277294,1,0.5656
3277306,2,0.7889
3277328,1,0.5164
3277332,2,0.7649
3277421,1,0.7028
3277422,5,0.8651
3277516,2,0.8375
3277613,2,0.8228
3277654,4,0.8218
3277698,4,0.8886
3277710,1,0.5936
3277814,2,0.8516
3277840,1,0.6148
3277848,4,0.9285
3277872,4,0.8698
3277884,1,0.7272
3277918,1,0.5189
3277993,1,0.5649
3278045,2,0.8494
3278059,3,0.8864
3278064,1,0.618
3278070,1,0.5943
3278095,1,0.528
3278316,2,0.8215
3278463,2,0.8224
3278464,1,0.5965
3278465,3,0.9069
3278524,2,0.8914
3278548,6,0.8826
3278631,2,0.7882
3278657,1,0.6596
3278699,7,0.8417
3278778,5,0.8329
3278809,3,0.8022
3278837,3,0.7972
3278842,2,0.8458
3278931,3,0.8658
3278940,1,0.5215
3278964,2,0.8785
3279012,1,0.5647
3279104,1,0.6798
3279110,3,0.8718
3279131,2,0.865
3279156,1,0.5257
3279211,1,0.6083
3279221,4,0.8728
3279230,5,0.8477
3279271,3,0.8842
3279339,1,0.4957
3279554,6,0.9036
3279631,1,0.5884
3279718,2,0.8797
3279750,1,0.5892
3279851,1,0.6193
3279893,1,0.5991
3279913,1,0.659
3280120,5,0.8699
3280155,1,0.6959
3280218,2,0.846
3280269,1,0.6114
3280310,1,0.7064
3280311,5,0.9093
3280338,1,0.5709
3280420,3,0.8772
3280424,1,0.649
3280475,2,0.8741
3280523,2,0.7436
3280557,1,0.5638
3280575,2,0.8119
3280589,1,0.5934
3280649,2,0.7832
3280664,1,0.5767
3280674,2,0.8069
3280709,6,0.889
3280769,5,0.8965
3280786,1,0.6086
3280799,2,0.8877
3280823,1,0.499
3280824,5,0.8267
3280831,4,0.8654
3280832,5,0.9379
3280872,1,0.6636
3280900,3,0.8613
3280939,1,0.5817
3280955,5,0.8704
3280959,1,0.5961
3280968,2,0.7885
3280988,1,0.62
3281040,2,0.8157
3281047,1,0.5974
3281055,2,0.8474
3281124,3,0.9381
3281135,1,0.6044
3281184,2,0.8597
3281196,2,0.8106
3281217,3,0.887
3281256,3,0.8489
3281369,1,0.7239
3281395,1,0.5708
3281467,3,0.8461
3281493,1,0.5585
3281651,1,0.5126
3281731,5,0.8824
3281755,4,0.8782
3281761,1,0.5882
3281777,1,0.7103
3281809,1,0.5059
3281824,1,0.7208
3281865,1,0.7099
3281897,5,0.8634
3281920,1,0.6778
3281963,1,0.6246
3281971,2,0.8314
3281976,1,0.5951
3281978,1,0.6172
3281987,1,0.5679
3282022,1,0.6851
3282202,1,0.5488
3282233,2,0.8118
3282241,1,0.5156
3282303,2,0.8258
3282309,1,0.6034
3282312,2,0.8461
3282314,1,0.6324
3282354,1,0.5399
3282361,3,0.9069
3282369,3,0.8339
3282399,1,0.8737
3282514,4,0.8705
3282526,2,0.8781
3282610,1,0.62
3282628,2,0.8589
3282638,1,0.684
3282665,4,0.8359
3282670,1,0.7154
3282684,2,0.7972
3282699,2,0.8307
3282710,1,0.6664
3282743,3,0.7764
3282753,3,0.8
3282779,2,0.8541
3282810,2,0.8239
3282845,1,0.5433
3282855,3,0.82
3282912,1,0.8718
3282917,2,0.8079
3282957,1,0.6306
3282971,1,0.5165
3282982,4,0.8123
3283049,1,0.8154
3283085,3,0.8078
3283157,5,0.8817
3283278,2,0.8393
3283349,1,0.674
3283394,1,0.5547
3283407,3,0.8976
3283453,2,0.7425
3283480,1,0.5754
3283529,4,0.8197
3283564,2,0.9373
3283609,4,0.8848
3283622,5,0.8297
3283623,1,0.5515
3283700,2,0.8935
3283724,1,0.5299
3283729,2,0.7901
3283748,1,0.6704
3283771,1,0.5537
3283786,1,0.5911
3283835,4,0.8441
3283875,1,0.6195
3283985,4,0.846
3284003,1,0.6135
3284029,1,0.5714
3284046,1,0.6213
3284173,2,0.8752
3284184,1,0.6681
3284232,1,0.666
3284259,1,0.5544
3284335,6,0.8802
3284352,1,0.5147
3284362,1,0.5673
3284402,1,0.5757
3284406,2,0.8202
3284415,1,0.6736
3284454,2,0.8131
3284522,4,0.8216
3284601,1,0.4609
3284606,1,0.5062
3284615,3,0.8279
3284620,2,0.7935
3284623,2,0.8747
3284663,2,0.8252
3284816,1,0.8565
3284893,3,0.9111
3284922,1,0.6499
3284951,1,0.5485
3284956,6,0.8478
3285069,1,0.4893
3285073,1,0.7729
3285086,1,0.5934
3285119,1,0.621
3285211,5,0.8535
3285219,1,0.8333
3285271,1,0.5225
3285279,3,0.8267
3285302,1,0.7804
3285460,2,0.8334
3285527,2,0.8361
3285595,1,0.8455
3285622,1,0.5069
3285725,1,0.6965
3285764,5,0.8108
3285869,1,0.5662
3285897,2,0.8341
3285904,1,0.6907
3286057,1,0.6142
3286066,9,0.8313
3286113,1,0.5405
3286171,2,0.8123
