ID,LOAN_ID,USER_ID,CREATED_AT,AMOUNT_DISBURSED,AMOUNT_FEE,NUM_REPAYMENTS,DAYS_BTWN_REPAYMENTS,LOAN_TERM_DAYS,LOAN_STATUS,DISBURSED_AT,USER_LOAN_RANK,PAID_IN_FULL_AT,CREDIT_SCORE,AMOUNT_REPAID,LOAN_TENURE
85279,6146993,444080,2018-02-06,1000,152,4,7,28,defaulted,2018-02-06 00:00:00,2,,0.8203,0,
84724,4958366,447326,2018-06-04,25000,4552,16,7,112,defaulted,2018-06-04 00:00:00,16,,0.7999,5616,
61415,5534838,447672,2018-03-05,1000,152,4,7,28,defaulted,2018-03-05 00:00:00,6,,0.789,0,
68681,6656502,447957,2018-06-25,3100,452,1,28,28,defaulted,25/06/18,10,,0.8286,1346,
78268,5502308,450098,2018-02-05,33000,6192,24,7,168,defaulted,2018-02-05 00:00:00,16,,0.869,2,
70843,6583915,450648,2018-06-22,1000,152,4,7,28,defaulted,22/06/18,4,,0.8149,500,
18101,5091431,451660,2018-12-04,1000,152,4,7,28,defaulted,2018-12-04 00:00:00,2,,0.8145,327,
54857,5434143,452620,2018-04-29,12000,2072,8,7,56,defaulted,29/04/18,14,,0.8298,0,
64562,5231714,452923,2018-04-19,20000,4426,2,28,56,defaulted,19/04/18,15,,0.847,9000,
79227,5562810,454916,2018-05-05,5000,695,1,28,28,defaulted,2018-05-05 00:00:00,9,,0.8233,0,
65354,5612717,455288,2018-07-05,1000,152,4,7,28,defaulted,2018-07-05 00:00:00,6,,0.8003,0,
8905,5926854,455712,2018-05-22,500,76,4,7,28,defaulted,22/05/18,1,,0.5907,200,
48483,5890774,456081,2018-05-20,1000,152,4,7,28,defaulted,20/05/18,1,,0.7481,0,
34110,5149608,456372,2018-04-15,7750,1522,8,7,56,defaulted,15/04/18,16,,0.8497,2100,
25428,5965493,456591,2018-05-24,20000,3848,8,7,56,defaulted,24/05/18,17,,0.6995,5900,
84634,5423055,457264,2018-04-28,1000,152,4,7,28,defaulted,28/04/18,5,,0.8,100,
76910,6357139,457356,2018-11-06,25000,5240,4,28,112,defaulted,2018-11-06 00:00:00,18,,0.8742,0,
56521,5862496,457418,2018-05-19,1000,152,4,7,28,defaulted,19/05/18,5,,0.8356,750,
99230,6738498,457753,2018-06-29,500,76,4,7,28,defaulted,29/06/18,3,,0.8534,0,
48572,5878464,458328,2018-05-20,500,76,4,7,28,defaulted,20/05/18,1,,0.6227,0,
91531,5851757,459085,2018-05-18,250,38,4,7,28,defaulted,18/05/18,1,,0.5382,0,
82949,6130555,459220,2018-01-06,250,38,4,7,28,defaulted,2018-01-06 00:00:00,2,,0.7905,86,
65322,5779316,460250,2018-05-15,1000,152,4,7,28,defaulted,15/05/18,4,,0.8411,0,
52814,5085203,460291,2018-12-04,3100,432,4,7,28,defaulted,2018-12-04 00:00:00,6,,0.8643,0,
74415,5627532,460765,2018-07-05,250,38,4,7,28,defaulted,2018-08-05 00:00:00,1,,0.5234,0,
1619,5889634,463107,2018-05-20,1000,152,4,7,28,defaulted,20/05/18,2,,0.7601,288,
57099,4990719,465933,2018-08-04,1000,152,4,7,28,defaulted,2018-08-04 00:00:00,5,,0.8383,0,
98081,5957725,469489,2018-05-23,500,76,4,7,28,defaulted,24/05/18,1,,0.6112,288,
74476,5948827,472295,2018-05-23,250,38,4,7,28,defaulted,23/05/18,1,,0.507,0,
83846,6641088,473348,2018-06-24,500,76,4,7,28,defaulted,24/06/18,1,,0.6071,0,
11003,5059730,475102,2018-11-04,3100,432,4,7,28,defaulted,2018-11-04 00:00:00,4,,0.8726,0,
9059,6637035,475428,2018-06-24,2000,304,4,7,28,defaulted,24/06/18,4,,0.8488,576,
69615,6500317,475570,2018-06-18,2000,304,4,7,28,defaulted,18/06/18,5,,0.8553,0,
64392,5124898,475650,2018-04-14,2000,304,4,7,28,defaulted,14/04/18,7,,0.8678,0,
72805,5705106,477445,2018-11-05,3100,452,1,28,28,defaulted,2018-11-05 00:00:00,8,,0.8574,57,
52194,5813834,478171,2018-05-16,7750,1522,8,7,56,defaulted,16/05/18,16,,0.793,600,
92106,6280022,479022,2018-08-06,5000,695,1,28,28,defaulted,2018-08-06 00:00:00,16,,0.8261,0,
63517,5413791,479365,2018-04-28,3100,432,4,7,28,defaulted,28/04/18,6,,0.8182,0,
69932,6559269,479622,2018-06-20,2000,304,4,7,28,defaulted,20/06/18,12,,0.8452,0,
78976,6643063,479722,2018-06-24,2000,304,4,7,28,defaulted,24/06/18,5,,0.8519,2,
40550,5821838,481266,2018-05-17,500,76,4,7,28,defaulted,17/05/18,1,,0.6764,144,
40663,6440755,482504,2018-06-15,4000,540,4,7,28,defaulted,15/06/18,7,,0.8611,765,
80641,5692981,482658,2018-10-05,1000,152,4,7,28,defaulted,2018-10-05 00:00:00,2,,0.8126,5,
69460,4998908,484098,2018-08-04,3100,432,4,7,28,defaulted,2018-08-04 00:00:00,9,,0.8476,144,
61829,4948405,487591,2018-06-04,500,76,4,7,28,defaulted,2018-06-04 00:00:00,4,,0.821,300,
30572,5483346,492186,2018-01-05,500,76,4,7,28,defaulted,2018-01-05 00:00:00,1,,0.667,0,
46074,5162523,492918,2018-04-16,250,38,4,7,28,defaulted,16/04/18,1,,0.4945,0,
98782,5142097,495386,2018-04-14,500,76,4,7,28,defaulted,14/04/18,4,,0.8186,0,
68081,5831781,496775,2018-05-17,3100,432,4,7,28,defaulted,17/05/18,5,,0.8665,0,
54847,6600749,498987,2018-06-22,10000,2288,2,28,56,defaulted,22/06/18,12,,0.7824,0,
69670,5124318,501662,2018-04-14,500,76,4,7,28,defaulted,14/04/18,1,,0.6157,0,
87985,5751039,502249,2018-05-13,1000,152,4,7,28,defaulted,13/05/18,5,,0.843,0,
57037,5491619,507843,2018-02-05,2000,304,4,7,28,defaulted,2018-02-05 00:00:00,4,,0.8746,0,
97697,5197197,508857,2018-04-17,5000,664,4,7,28,defaulted,17/04/18,7,,0.8699,0,
38804,5608844,509271,2018-07-05,1000,152,4,7,28,defaulted,2018-07-05 00:00:00,4,,0.8473,0,
73312,5033538,509791,2018-10-04,250,38,4,7,28,defaulted,2018-10-04 00:00:00,1,,0.5673,0,
22716,5762214,511437,2018-05-14,9000,1656,8,7,56,defaulted,14/05/18,8,,0.8611,5009,
92422,6730976,519229,2018-06-29,3100,432,4,7,28,defaulted,29/06/18,9,,0.845,632,
78654,5091782,519268,2018-12-04,2000,304,4,7,28,defaulted,2018-12-04 00:00:00,3,,0.9035,0,
73153,6060677,519464,2018-05-29,1000,153,1,28,28,defaulted,29/05/18,8,,0.787,0,
83775,5725601,519946,2018-12-05,1000,152,4,7,28,defaulted,2018-12-05 00:00:00,8,,0.8564,0,
47951,5603212,521747,2018-06-05,1000,152,4,7,28,defaulted,2018-06-05 00:00:00,4,,0.8475,0,
88498,5604494,528624,2018-06-05,1000,152,4,7,28,defaulted,2018-06-05 00:00:00,4,,0.8142,162,
93432,6609407,528768,2018-06-23,500,76,4,7,28,defaulted,23/06/18,1,,0.6604,0,
79986,6646068,528879,2018-06-25,3100,452,1,28,28,defaulted,25/06/18,10,,0.8749,2000,
92588,6313494,529816,2018-09-06,3100,432,4,7,28,defaulted,2018-09-06 00:00:00,8,,0.8515,0,
87780,5690526,530051,2018-10-05,500,76,4,7,28,defaulted,2018-10-05 00:00:00,3,,0.7975,144,
66268,6626799,531047,2018-06-24,1000,153,1,28,28,defaulted,24/06/18,5,,0.8088,0,
64379,5897008,531697,2018-05-21,18000,3802,2,28,56,defaulted,21/05/18,12,,0.8968,500,
64760,5397573,532500,2018-04-27,500,76,4,7,28,defaulted,27/04/18,1,,0.6015,0,
87578,4844637,532829,2018-01-04,2000,304,4,7,28,defaulted,2018-01-04 00:00:00,5,,0.8777,0,
61828,5648624,534016,2018-08-05,5000,664,4,7,28,defaulted,2018-08-05 00:00:00,17,,0.8636,500,
70353,5337979,534154,2018-04-24,500,76,4,7,28,defaulted,24/04/18,4,,0.844,0,
52938,5851247,534974,2018-05-18,500,76,4,7,28,defaulted,18/05/18,1,,0.6302,0,
70287,6379891,535004,2018-12-06,500,76,4,7,28,defaulted,2018-12-06 00:00:00,1,,0.6727,0,
69610,5550667,537758,2018-04-05,7750,2040,2,28,56,defaulted,2018-04-05 00:00:00,20,,0.8792,44,
53968,4907729,537825,2018-04-04,2000,306,1,28,28,defaulted,2018-04-04 00:00:00,7,,0.8656,0,
88399,6013441,538985,2018-05-26,3100,432,4,7,28,defaulted,26/05/18,7,,0.8216,100,
61685,5719251,540435,2018-12-05,5000,695,1,28,28,defaulted,2018-12-05 00:00:00,11,,0.8248,995,
44821,4894297,542445,2018-03-04,3100,432,4,7,28,defaulted,2018-03-04 00:00:00,6,,0.8518,0,
68928,5558800,542739,2018-04-05,1000,152,4,7,28,defaulted,2018-04-05 00:00:00,2,,0.8492,304,
65341,6722298,544248,2018-06-28,1000,152,4,7,28,defaulted,28/06/18,2,,0.7586,0,
75496,6467605,544471,2018-06-16,5000,664,4,7,28,defaulted,16/06/18,11,,0.8351,6,
94220,5073950,545981,2018-11-04,1000,152,4,7,28,defaulted,2018-11-04 00:00:00,4,,0.8289,0,
47049,6183217,546460,2018-03-06,250,38,4,7,28,defaulted,2018-03-06 00:00:00,1,,0.5553,0,
46418,5806114,548076,2018-05-16,3100,432,4,7,28,defaulted,16/05/18,5,,0.8654,532,
40408,5447842,548778,2018-04-30,3100,432,4,7,28,defaulted,30/04/18,15,,0.8852,0,
53611,6736918,553116,2018-06-29,3100,432,4,7,28,defaulted,29/06/18,15,,0.7926,532,
60847,5001901,554627,2018-08-04,250,38,4,7,28,defaulted,2018-08-04 00:00:00,1,,0.5128,0,
29800,5513108,555038,2018-03-05,3100,452,1,28,28,defaulted,2018-03-05 00:00:00,9,,0.848,0,
91992,5956789,555897,2018-05-23,1000,152,4,7,28,defaulted,23/05/18,7,,0.8083,502,
93824,5112950,556144,2018-04-13,12000,2072,8,7,56,defaulted,13/04/18,11,,0.8789,0,
77768,4835698,557849,2018-01-04,1000,153,1,28,28,defaulted,2018-01-04 00:00:00,8,,0.8233,400,
55495,5470902,559707,2018-01-05,5000,695,1,28,28,defaulted,2018-01-05 00:00:00,19,,0.8348,0,
75531,6142290,561083,2018-01-06,1000,153,1,28,28,defaulted,2018-01-06 00:00:00,9,,0.8302,0,
93454,5021665,561755,2018-09-04,5000,695,1,28,28,defaulted,2018-09-04 00:00:00,11,,0.8595,1295,
79928,5985487,562461,2018-05-25,1000,152,4,7,28,defaulted,25/05/18,6,,0.7925,0,
57858,5267547,563331,2018-04-21,500,76,4,7,28,defaulted,21/04/18,1,,0.6098,0,
79689,6026567,563480,2018-05-27,500,76,4,7,28,defaulted,27/05/18,3,,0.7891,400,
38583,5279407,564530,2018-04-21,3100,452,1,28,28,defaulted,21/04/18,7,,0.8454,0,
97360,5918347,565271,2018-05-22,250,38,4,7,28,defaulted,22/05/18,1,,0.5625,0,
21581,6479633,567038,2018-06-17,5000,695,1,28,28,defaulted,17/06/18,13,,0.8361,0,
65221,5703280,569215,2018-11-05,3100,432,4,7,28,defaulted,2018-11-05 00:00:00,6,,0.8925,0,
29728,4861868,570052,2018-02-04,5000,664,4,7,28,defaulted,2018-02-04 00:00:00,19,,0.8006,900,
97069,6215529,570062,2018-05-06,500,76,4,7,28,defaulted,2018-05-06 00:00:00,3,,0.851,40,
40444,5131541,570286,2018-04-14,250,38,4,7,28,defaulted,14/04/18,4,,0.7925,0,
88709,6335448,570547,2018-10-06,1000,152,4,7,28,defaulted,2018-10-06 00:00:00,4,,0.802,200,
81069,4903877,571236,2018-04-04,500,76,4,7,28,defaulted,2018-04-04 00:00:00,1,,0.6559,0,
51935,5945636,575852,2018-05-23,500,76,4,7,28,defaulted,23/05/18,1,,0.5823,0,
75292,5707293,577024,2018-11-05,500,76,4,7,28,defaulted,2018-11-05 00:00:00,1,,0.5816,0,
71608,5829668,579955,2018-05-17,4000,574,1,28,28,defaulted,17/05/18,10,,0.8706,0,
37052,5584684,585108,2018-06-05,1000,152,4,7,28,defaulted,2018-06-05 00:00:00,5,,0.8076,0,
90595,6303569,586103,2018-09-06,7750,1522,8,7,56,defaulted,2018-09-06 00:00:00,8,,0.8425,1200,
85629,5388393,588616,2018-04-27,250,38,4,7,28,defaulted,27/04/18,3,,0.8182,0,
73530,5955645,591386,2018-05-23,250,38,4,7,28,defaulted,23/05/18,1,,0.5739,272,
83260,4876816,596119,2018-03-04,1000,152,4,7,28,defaulted,2018-03-04 00:00:00,4,,0.7978,0,
23388,5187599,597754,2018-04-17,1000,152,4,7,28,defaulted,17/04/18,7,,0.8407,0,
97179,5900239,598697,2018-05-21,5000,664,4,7,28,defaulted,21/05/18,8,,0.8958,1416,
69954,6412886,598893,2018-06-14,250,38,4,7,28,defaulted,14/06/18,1,,0.5131,0,
79736,6092786,600231,2018-05-30,33000,6192,24,7,168,defaulted,30/05/18,20,,0.909,0,
30658,5755949,600275,2018-05-14,500,76,4,7,28,defaulted,14/05/18,1,,0.623,0,
84074,5666725,600850,2018-09-05,18000,3304,8,7,56,defaulted,2018-09-05 00:00:00,14,,0.8304,0,
41989,6066213,601657,2018-05-29,9000,2174,2,28,56,defaulted,29/05/18,12,,0.8568,0,
52875,6398924,604300,2018-06-13,12000,2072,8,7,56,defaulted,13/06/18,14,,0.8613,3000,
65548,6289930,605099,2018-08-06,5000,664,4,7,28,defaulted,2018-08-06 00:00:00,13,,0.8346,1500,
77319,5976909,609213,2018-05-24,15000,2592,8,7,56,defaulted,25/05/18,13,,0.8023,2301,
77365,4876133,612428,2018-02-04,1000,152,4,7,28,defaulted,2018-02-04 00:00:00,6,,0.819,3,
40838,5496893,613936,2018-02-05,5000,664,4,7,28,defaulted,2018-02-05 00:00:00,12,,0.855,210,
79881,6356117,614494,2018-11-06,500,76,4,7,28,defaulted,2018-11-06 00:00:00,4,,0.7972,0,
91247,6235012,617037,2018-06-06,250,38,4,7,28,defaulted,2018-06-06 00:00:00,1,,0.5553,0,
68514,6679348,617392,2018-06-26,250,38,4,7,28,defaulted,26/06/18,1,,0.5684,0,
32922,4988943,617771,2018-07-04,3100,452,1,28,28,defaulted,2018-07-04 00:00:00,8,,0.8577,0,
30751,5901171,617785,2018-05-21,5000,664,4,7,28,defaulted,21/05/18,13,,0.8423,0,
48892,5965163,620091,2018-05-24,5000,664,4,7,28,defaulted,24/05/18,6,,0.9087,0,
72567,6387632,620602,2018-06-13,3100,452,1,28,28,defaulted,13/06/18,16,,0.7935,1,
71945,6129618,620685,2018-01-06,5000,664,4,7,28,defaulted,2018-01-06 00:00:00,10,,0.8453,0,
32032,5071221,621340,2018-11-04,1000,152,4,7,28,defaulted,2018-11-04 00:00:00,4,,0.8364,170,
73934,6350263,621471,2018-11-06,2000,304,4,7,28,defaulted,2018-11-06 00:00:00,7,,0.8404,0,
30955,6629490,621697,2018-06-24,500,76,4,7,28,defaulted,24/06/18,1,,0.6679,0,
33891,5436439,622463,2018-04-29,500,76,4,7,28,defaulted,29/04/18,2,,0.801,70,
74440,6226208,622628,2018-05-06,30000,5568,24,7,168,defaulted,2018-05-06 00:00:00,21,,0.8548,0,
89499,5337779,623772,2018-04-24,250,38,4,7,28,defaulted,24/04/18,1,,0.5442,50,
70613,5301405,624302,2018-04-23,3100,452,1,28,28,defaulted,23/04/18,13,,0.8654,0,
43540,5453561,625437,2018-04-30,7750,1522,8,7,56,defaulted,30/04/18,7,,0.9076,0,
87694,4857549,625856,2018-02-04,1000,152,4,7,28,defaulted,2018-02-04 00:00:00,6,,0.8465,34,
73561,6113323,631385,2018-05-31,5000,664,4,7,28,defaulted,31/05/18,13,,0.8657,664,
90198,5774640,631995,2018-05-14,1000,152,4,7,28,defaulted,14/05/18,11,,0.8445,0,
55417,6325552,632197,2018-10-06,500,76,4,7,28,defaulted,2018-10-06 00:00:00,3,,0.8076,144,
57459,6465621,632504,2018-06-16,1000,152,4,7,28,defaulted,16/06/18,6,,0.7795,100,
64058,6624290,633483,2018-06-23,20000,3848,8,7,56,defaulted,23/06/18,32,,0.8161,100,
76127,5803586,635181,2018-05-16,7750,2040,2,28,56,defaulted,16/05/18,14,,0.9138,0,
64226,6774823,635200,2018-06-30,3100,432,4,7,28,defaulted,30/06/18,8,,0.8322,50,
57501,4923412,635254,2018-05-04,5000,695,1,28,28,defaulted,2018-05-04 00:00:00,9,,0.8218,5,
93501,5052152,637180,2018-10-04,1000,152,4,7,28,defaulted,2018-10-04 00:00:00,4,,0.8215,0,
88963,6715759,637239,2018-06-28,3100,452,1,28,28,defaulted,28/06/18,15,,0.822,0,
35407,5004695,640943,2018-08-04,2000,306,1,28,28,defaulted,2018-08-04 00:00:00,7,,0.8744,1,
51993,6202924,643527,2018-04-06,3100,432,4,7,28,defaulted,2018-04-06 00:00:00,9,,0.8555,0,
85180,5789981,644375,2018-05-15,2000,306,1,28,28,defaulted,15/05/18,2,,0.8736,48,
35992,6507265,645494,2018-06-18,9000,1656,8,7,56,defaulted,18/06/18,7,,0.901,3832,
29957,5007278,646015,2018-08-04,7750,1522,8,7,56,defaulted,2018-08-04 00:00:00,6,,0.8594,3718,
62079,5657010,648034,2018-09-05,20000,3848,8,7,56,defaulted,2018-09-05 00:00:00,15,,0.8263,9348,
71615,5065444,648721,2018-11-04,5000,664,4,7,28,defaulted,2018-11-04 00:00:00,36,,0.7834,1263,
81771,6434275,649289,2018-06-15,1000,152,4,7,28,defaulted,15/06/18,4,,0.8269,0,
31128,5196526,651072,2018-04-17,3100,432,4,7,28,defaulted,17/04/18,4,,0.8656,0,
47324,6047366,651527,2018-05-28,1000,152,4,7,28,defaulted,28/05/18,5,,0.8224,0,
99098,5358332,653919,2018-04-25,3100,452,1,28,28,defaulted,25/04/18,12,,0.79,1,
44983,5915863,654639,2018-05-21,1000,152,4,7,28,defaulted,21/05/18,6,,0.8342,0,
58099,5688276,655762,2018-10-05,18000,3802,2,28,56,defaulted,2018-10-05 00:00:00,19,,0.8754,2400,
723,5706277,657451,2018-11-05,9000,1656,8,7,56,defaulted,2018-11-05 00:00:00,8,,0.9058,600,
47362,5753980,658274,2018-05-13,500,76,4,7,28,defaulted,13/05/18,2,,0.8049,144,
62600,6696489,659381,2018-06-27,3100,432,4,7,28,defaulted,27/06/18,16,,0.8486,0,
68811,4949014,660826,2018-06-04,250,38,4,7,28,defaulted,2018-06-04 00:00:00,1,,0.5465,0,
39492,5297587,661258,2018-04-22,4000,540,4,7,28,defaulted,22/04/18,4,,0.8712,500,
85542,6494076,662110,2018-06-17,250,38,4,7,28,defaulted,17/06/18,2,,0.6804,8,
90570,6419911,662557,2018-06-14,500,76,4,7,28,defaulted,14/06/18,3,,0.781,18,
97951,6044116,663063,2018-05-28,7750,2040,2,28,56,defaulted,28/05/18,14,,0.8258,0,
81455,6669212,663105,2018-06-26,1000,152,4,7,28,defaulted,26/06/18,2,,0.85,0,
71665,6553317,668144,2018-06-20,3100,452,1,28,28,defaulted,20/06/18,8,,0.7936,0,
57079,5696464,668187,2018-11-05,5000,664,4,7,28,defaulted,2018-11-05 00:00:00,20,,0.8042,0,
77757,6526574,669615,2018-06-19,5000,695,1,28,28,defaulted,19/06/18,14,,0.86,21,
92498,6148756,669823,2018-02-06,29000,5360,20,7,140,defaulted,2018-02-06 00:00:00,17,,0.8958,10308,
56255,6337043,672821,2018-10-06,5000,664,4,7,28,defaulted,2018-10-06 00:00:00,19,,0.8185,1824,
48186,4924267,674417,2018-05-04,23000,4144,12,7,84,defaulted,2018-05-04 00:00:00,17,,0.8539,0,
51716,5243900,674492,2018-04-20,3100,452,1,28,28,defaulted,20/04/18,8,,0.8373,32,
49009,6221536,677199,2018-05-06,10000,2288,2,28,56,defaulted,2018-05-06 00:00:00,11,,0.8954,0,
72742,5188488,677922,2018-04-17,1000,152,4,7,28,defaulted,17/04/18,3,,0.867,2,
30541,6309632,679695,2018-09-06,2000,304,4,7,28,defaulted,2018-09-06 00:00:00,8,,0.8408,0,
57084,6771082,681726,2018-06-30,3100,432,4,7,28,defaulted,30/06/18,15,,0.7767,42,
75477,5111349,682446,2018-04-13,1000,152,4,7,28,defaulted,13/04/18,1,,0.803,0,
52278,5868386,683583,2018-05-19,3100,452,1,28,28,defaulted,19/05/18,10,,0.8586,0,
64019,5785648,683760,2018-05-15,7750,1522,8,7,56,defaulted,15/05/18,6,,0.8881,4318,
52422,6577698,683842,2018-06-21,4000,574,1,28,28,defaulted,21/06/18,6,,0.876,1000,
53765,5346306,684730,2018-04-25,9000,2174,2,28,56,defaulted,25/04/18,8,,0.8731,1000,
83495,5871220,686489,2018-05-19,5000,664,4,7,28,defaulted,19/05/18,19,,0.8445,500,
88620,6316431,686808,2018-09-06,250,38,4,7,28,defaulted,2018-09-06 00:00:00,2,,0.79,0,
90912,5283000,687576,2018-04-21,1000,152,4,7,28,defaulted,21/04/18,5,,0.8768,0,
74647,5245368,689239,2018-04-20,1000,152,4,7,28,defaulted,20/04/18,6,,0.8041,302,
50546,4923159,689605,2018-05-04,250,38,4,7,28,defaulted,2018-05-04 00:00:00,1,,0.4821,80,
95222,5375936,689928,2018-04-26,250,38,4,7,28,defaulted,26/04/18,2,,0.7502,0,
78094,5543400,690186,2018-04-05,1000,152,4,7,28,defaulted,2018-04-05 00:00:00,1,,0.7293,0,
76702,5427798,691745,2018-04-29,250,38,4,7,28,defaulted,29/04/18,1,,0.5515,0,
72322,6212077,692717,2018-05-06,1000,153,1,28,28,defaulted,2018-05-06 00:00:00,4,,0.8415,0,
68504,6741304,694117,2018-06-29,3100,432,4,7,28,defaulted,29/06/18,6,,0.8629,210,
44759,6473194,695677,2018-06-16,500,76,4,7,28,defaulted,16/06/18,3,,0.8048,1,
97291,5217979,698713,2018-04-18,500,76,4,7,28,defaulted,18/04/18,3,,0.8523,0,
69958,5340938,701110,2018-04-24,500,76,4,7,28,defaulted,24/04/18,5,,0.8221,0,
59922,4854747,702487,2018-02-04,1000,152,4,7,28,defaulted,2018-02-04 00:00:00,10,,0.7933,0,
81418,5361114,702698,2018-04-25,5000,695,1,28,28,defaulted,25/04/18,21,,0.863,3100,
48804,5543041,705202,2018-04-05,1000,152,4,7,28,defaulted,2018-04-05 00:00:00,6,,0.7862,0,
78011,6617323,708002,2018-06-23,3100,452,1,28,28,defaulted,23/06/18,7,,0.8428,135,
38138,6243625,708678,2018-06-06,1000,152,4,7,28,defaulted,2018-06-06 00:00:00,6,,0.8671,3,
72485,5791594,709060,2018-05-15,1000,152,4,7,28,defaulted,15/05/18,5,,0.8525,0,
95801,6694569,712746,2018-06-27,500,76,4,7,28,defaulted,27/06/18,1,,0.6389,173,
65607,5026653,713826,2018-09-04,9000,2174,2,28,56,defaulted,2018-09-04 00:00:00,17,,0.8789,7070,
57415,5740958,716862,2018-05-13,1000,152,4,7,28,defaulted,13/05/18,7,,0.8137,0,
80656,6562483,718067,2018-06-21,500,76,4,7,28,defaulted,21/06/18,3,,0.8262,0,
99772,5442086,718247,2018-04-29,1000,153,1,28,28,defaulted,29/04/18,4,,0.8367,153,
53796,6694421,722390,2018-06-27,2000,304,4,7,28,defaulted,27/06/18,5,,0.8438,0,
5088,5636655,723284,2018-08-05,5000,664,4,7,28,defaulted,2018-08-05 00:00:00,8,,0.8489,2500,
56701,5295244,724561,2018-04-22,4000,540,4,7,28,defaulted,22/04/18,5,,0.8814,180,
51603,5597811,726501,2018-06-05,1000,152,4,7,28,defaulted,2018-06-05 00:00:00,1,,0.5359,250,
21167,5626645,727884,2018-07-05,3100,432,4,7,28,defaulted,2018-07-05 00:00:00,17,,0.8041,0,
70125,5373144,729643,2018-04-26,23000,4765,3,28,84,defaulted,26/04/18,11,,0.8903,11800,
77450,5724891,730504,2018-12-05,18000,3802,2,28,56,defaulted,2018-12-05 00:00:00,13,,0.9202,11000,
90764,6075516,730670,2018-05-29,500,76,4,7,28,defaulted,29/05/18,2,,0.8038,0,
30049,6682913,732200,2018-06-26,5000,695,1,28,28,defaulted,26/06/18,17,,0.8318,15,
59824,5441552,733151,2018-04-29,3100,432,4,7,28,defaulted,29/04/18,25,,0.8553,533,
73545,6114846,733490,2018-05-31,7750,2040,2,28,56,defaulted,31/05/18,10,,0.9129,8395,
80419,5456564,736491,2018-04-30,1000,152,4,7,28,defaulted,30/04/18,7,,0.8536,0,
11415,6308418,737229,2018-09-06,3100,432,4,7,28,defaulted,2018-09-06 00:00:00,15,,0.7283,18,
80564,5194547,738415,2018-04-17,5000,664,4,7,28,defaulted,17/04/18,31,,0.7975,50,
99138,6343139,738630,2018-10-06,250,38,4,7,28,defaulted,2018-11-06 00:00:00,1,,0.5549,107,
55331,5096729,739233,2018-12-04,1000,152,4,7,28,defaulted,2018-12-04 00:00:00,3,,0.8339,0,
81761,6209487,740474,2018-04-06,1000,152,4,7,28,defaulted,2018-04-06 00:00:00,5,,0.8363,576,
65885,6213034,741572,2018-05-06,250,38,4,7,28,defaulted,2018-05-06 00:00:00,3,,0.8279,0,
64994,6638130,742450,2018-06-24,1000,153,1,28,28,defaulted,24/06/18,9,,0.7389,223,
22458,4946125,743652,2018-06-04,15000,2976,2,28,56,defaulted,2018-06-04 00:00:00,14,,0.8183,1200,
43611,6725910,746423,2018-06-28,5000,664,4,7,28,defaulted,28/06/18,14,,0.8868,501,
74650,5567191,746615,2018-05-05,5000,695,1,28,28,defaulted,2018-05-05 00:00:00,6,,0.9024,500,
9350,4895353,747901,2018-03-04,2000,304,4,7,28,defaulted,2018-03-04 00:00:00,2,,0.77,10,
14862,6681860,749036,2018-06-26,3100,432,4,7,28,defaulted,26/06/18,12,,0.8028,300,
69337,5383154,749502,2018-04-27,250,38,4,7,28,defaulted,27/04/18,1,,0.5467,100,
39056,6147672,749711,2018-02-06,1000,152,4,7,28,defaulted,2018-02-06 00:00:00,2,,0.852,0,
2785,4960554,750103,2018-06-04,12000,2380,2,28,56,defaulted,2018-06-04 00:00:00,12,,0.8867,50,
58274,5234699,750346,2018-04-19,1000,152,4,7,28,defaulted,19/04/18,1,,0.6497,512,
30236,4880648,751789,2018-03-04,500,76,4,7,28,defaulted,2018-03-04 00:00:00,3,,0.7571,0,
74135,5943048,752229,2018-05-23,5000,664,4,7,28,defaulted,23/05/18,14,,0.8044,1560,
61126,6049075,753455,2018-05-28,3100,432,4,7,28,defaulted,28/05/18,5,,0.8489,1891,
75132,5921793,753736,2018-05-22,9000,1656,8,7,56,defaulted,22/05/18,22,,0.8287,2600,
4376,5292101,753989,2018-04-22,1000,152,4,7,28,defaulted,22/04/18,2,,0.7975,350,
73813,4919442,754127,2018-04-04,3100,432,4,7,28,defaulted,2018-04-04 00:00:00,2,,0.8557,103,
9194,6055864,754603,2018-05-28,1000,152,4,7,28,defaulted,28/05/18,5,,0.6965,0,
31157,4886360,754859,2018-03-04,7750,1522,8,7,56,defaulted,2018-03-04 00:00:00,11,,0.8741,1502,
31889,5832253,755214,2018-05-17,500,96,4,7,28,defaulted,17/05/18,1,,0.611,0,
16259,5827224,756971,2018-05-17,5000,664,4,7,28,defaulted,17/05/18,9,,0.8778,1000,
74112,6266666,757080,2018-07-06,3100,452,1,28,28,defaulted,2018-07-06 00:00:00,17,,0.7968,1000,
12547,5456216,758884,2018-04-30,20000,3848,8,7,56,defaulted,30/04/18,17,,0.7734,4094,
78276,5151725,759312,2018-04-15,1000,152,4,7,28,defaulted,15/04/18,4,,0.8399,0,
35338,4882491,759943,2018-03-04,7750,1322,8,7,56,defaulted,2018-03-04 00:00:00,13,,0.8155,0,
93908,5802587,760228,2018-05-16,1000,152,4,7,28,defaulted,16/05/18,5,,0.7924,100,
93460,6723099,762586,2018-06-28,1000,152,4,7,28,defaulted,28/06/18,4,,0.8491,0,
